session_id,genderidentity,raceomb_002,D_biep.White_Good_all,Mn_RT_all_3467,edu,politicalid_7,STATE,att_7,tblacks_0to10,twhites_0to10,labels
2631951467.0,[1],6.0,0.767034483,1036.808333,3.0,2.0,IA,4.0,8.0,8.0,2.0
2631951468.0,[2],,-0.049234849000000004,910.2166667000001,8.0,6.0,,4.0,8.0,8.0,1.0
2631951469.0,[1],6.0,0.6436307720000001,907.9333332999997,3.0,4.0,IA,4.0,5.0,5.0,1.0
2631951473.0,[2],6.0,0.07310176,987.775,2.0,2.0,IA,4.0,8.0,9.0,1.0
2631951474.0,[2],6.0,-0.129830844,1134.941667,2.0,4.0,,4.0,7.0,8.0,1.0
2631951477.0,[2],6.0,0.014201646000000004,750.25,2.0,6.0,IA,5.0,8.0,6.0,1.0
2631951484.0,[1],6.0,0.790642339,985.65,2.0,3.0,,4.0,4.0,5.0,2.0
2631951487.0,[2],,,,,,,,,,
2631951494.0,[2],8.0,1.074884158,635.25,4.0,4.0,IA,4.0,8.0,8.0,1.0
2631951497.0,[2],8.0,0.42673759899999997,686.8333332999998,2.0,4.0,,5.0,5.0,4.0,2.0
2631951504.0,[1],6.0,0.11118586400000001,751.4416667,3.0,2.0,IA,4.0,6.0,6.0,1.0
2631951518.0,[2],6.0,-0.113234351,979.7416667000001,2.0,5.0,IA,4.0,10.0,10.0,2.0
2631951530.0,[2],6.0,0.278711184,790.8166667,3.0,,,4.0,6.0,6.0,1.0
2631951547.0,[1],6.0,0.640640334,791.3416667,3.0,5.0,IA,4.0,5.0,5.0,1.0
2631951572.0,[1],6.0,-0.23624667300000002,847.8833332999999,11.0,7.0,NC,4.0,8.0,8.0,2.0
2631951589.0,[2],6.0,0.021440844,967.9083332999999,7.0,6.0,,4.0,10.0,10.0,2.0
2631951590.0,[1],7.0,0.96280823,1025.65,9.0,4.0,,4.0,10.0,10.0,2.0
2631951649.0,[2],6.0,0.6684425310000001,1213.35,9.0,5.0,WV,4.0,7.0,7.0,2.0
2631951651.0,[2],6.0,0.134587015,854.6416667000003,5.0,2.0,,4.0,10.0,9.0,1.0
2631951678.0,[1],2.0,0.139462735,1075.708333,9.0,6.0,MA,5.0,6.0,7.0,2.0
2631951725.0,[2],6.0,0.747481232,743.975,9.0,,MI,4.0,5.0,5.0,1.0
2631951769.0,[1],6.0,0.553416617,1015.15,8.0,7.0,,4.0,6.0,6.0,2.0
2631951773.0,[2],6.0,0.821199438,763.1833333,11.0,6.0,WI,4.0,8.0,8.0,2.0
2631951778.0,[2],,0.887253464,766.6833333,11.0,5.0,WI,4.0,8.0,8.0,1.0
2631951779.0,[2],5.0,0.35682012700000004,1039.183333,7.0,4.0,PA,1.0,9.0,2.0,2.0
2631951787.0,[1],,0.42279252,852.2,7.0,6.0,,4.0,7.0,7.0,2.0
2631951792.0,[2],5.0,0.002358577,1764.0,8.0,4.0,IN,3.0,8.0,8.0,2.0
2631951794.0,[2],8.0,0.4696473470000001,904.7333332999999,9.0,6.0,IN,4.0,10.0,8.0,2.0
2631951812.0,[2],6.0,0.42400102,844.3833332999999,7.0,7.0,DC,4.0,8.0,8.0,1.0
2631951816.0,[2],8.0,0.390738329,745.6583333,7.0,7.0,,5.0,4.0,5.0,1.0
2631951839.0,[1],,0.652061008,924.2416667000001,7.0,4.0,MS,4.0,5.0,7.0,2.0
2631951841.0,[2],6.0,0.48933323,663.825,11.0,6.0,WI,4.0,8.0,8.0,1.0
2631951870.0,[1],6.0,0.824191641,1238.275,9.0,6.0,TX,4.0,9.0,9.0,1.0
2631951900.0,[2],2.0,0.320922122,1094.883333,2.0,7.0,,5.0,4.0,2.0,1.0
2631951901.0,[1],5.0,-0.282065314,1663.116667,1.0,4.0,GA,4.0,10.0,9.0,2.0
2631951959.0,[2],6.0,-0.103238187,1009.633333,3.0,6.0,,4.0,5.0,5.0,2.0
2631952008.0,[2],5.0,0.8045130309999999,1205.058333,3.0,4.0,MO,5.0,8.0,7.0,1.0
2631952024.0,[2],6.0,0.850703703,1164.433333,3.0,6.0,,5.0,6.0,7.0,1.0
2631952037.0,[2],6.0,-0.399680875,777.1083332999997,3.0,6.0,MN,4.0,8.0,4.0,1.0
2631952038.0,[2],6.0,-0.343777768,1222.658333,3.0,6.0,MN,4.0,5.0,5.0,2.0
2631952044.0,[2],6.0,0.646127539,1161.1,9.0,5.0,NY,4.0,5.0,5.0,2.0
2631952051.0,[2],6.0,1.0903444290000002,1137.908333,9.0,2.0,NY,6.0,5.0,9.0,2.0
2631952067.0,[1],6.0,0.10358642800000001,1517.15,11.0,4.0,,6.0,5.0,5.0,2.0
2631952081.0,[1],5.0,0.086422881,1308.225,9.0,6.0,IN,4.0,9.0,9.0,2.0
2631952095.0,[2],6.0,,,,,,5.0,8.0,10.0,
2631952177.0,[1],6.0,0.07553102099999999,1227.691667,3.0,1.0,MN,7.0,3.0,10.0,1.0
2631952178.0,[2],6.0,0.5844916960000001,244769.6833,3.0,4.0,MN,2.0,3.0,5.0,1.0
2631952183.0,[2],6.0,0.32499370899999996,1168.366667,7.0,4.0,,5.0,9.0,9.0,1.0
2631952190.0,[1],6.0,0.942350095,948.9166667000003,7.0,3.0,,6.0,8.0,9.0,1.0
2631952228.0,[2],7.0,-0.579288512,1199.283333,11.0,7.0,NC,4.0,9.0,8.0,2.0
2631952234.0,[1],6.0,0.44083019700000003,718.9416667,3.0,3.0,NY,4.0,7.0,7.0,2.0
2631952241.0,[2],6.0,0.674026934,1217.175,12.0,5.0,GA,4.0,9.0,9.0,1.0
2631952267.0,[2],6.0,0.927309541,905.1416667000001,9.0,3.0,CA,4.0,8.0,9.0,1.0
2631952278.0,[2],7.0,0.02529629,1217.833333,9.0,7.0,,1.0,9.0,0.0,1.0
2631952283.0,[2],6.0,0.8363613670000001,969.2333332999999,8.0,3.0,,5.0,7.0,8.0,2.0
2631952286.0,[2],6.0,0.197250708,723.0,7.0,7.0,,4.0,10.0,10.0,1.0
2631952289.0,[2],5.0,-0.14080348,631.75,12.0,7.0,KY,2.0,10.0,7.0,1.0
2631952296.0,[2],6.0,0.828127556,720.45,8.0,2.0,SD,4.0,7.0,7.0,1.0
2631952308.0,[2],2.0,0.924295355,980.475,7.0,5.0,MN,5.0,5.0,5.0,2.0
2631952326.0,[1],6.0,0.195147685,665.0333333,3.0,4.0,MA,4.0,5.0,5.0,1.0
2631952332.0,[2],6.0,-0.10083901099999999,800.65,9.0,7.0,,4.0,5.0,5.0,1.0
2631952336.0,[2],7.0,0.663906222,986.2083332999997,3.0,7.0,MA,1.0,9.0,6.0,1.0
2631952340.0,[2],7.0,-0.190134248,850.0416667000003,3.0,7.0,MA,2.0,9.0,7.0,1.0
2631952349.0,[1],8.0,-0.290436339,853.65,2.0,2.0,MA,4.0,8.0,8.0,1.0
2631952354.0,[2],6.0,-0.142095296,724.1166667,3.0,4.0,NJ,4.0,5.0,5.0,1.0
2631952356.0,[2],6.0,0.528979501,995.7916667000003,7.0,,,4.0,8.0,8.0,2.0
2631952377.0,[1],6.0,0.258079917,621.3416667,8.0,3.0,SD,4.0,10.0,9.0,2.0
2631952378.0,[1],6.0,0.546458027,1085.666667,12.0,5.0,MI,5.0,7.0,8.0,2.0
2631952384.0,[2],6.0,-0.075768593,1015.208333,9.0,6.0,,5.0,4.0,6.0,1.0
2631952389.0,[2],6.0,0.91034396,936.15,5.0,4.0,CA,4.0,5.0,6.0,2.0
2631952391.0,[1],5.0,0.088512588,652.5916667,3.0,7.0,NJ,3.0,10.0,8.0,1.0
2631952393.0,[1],6.0,0.009583570999999999,904.6833332999997,3.0,,NY,4.0,7.0,5.0,2.0
2631952394.0,[1],6.0,0.587753169,939.85,3.0,3.0,NJ,4.0,5.0,5.0,1.0
2631952400.0,[2],7.0,0.465119158,987.7166667000001,4.0,4.0,NY,4.0,9.0,8.0,1.0
2631952404.0,[1],5.0,0.424321665,462.7666666999999,3.0,4.0,KS,4.0,5.0,5.0,1.0
2631952407.0,[2],7.0,0.288546849,883.825,4.0,4.0,NY,4.0,10.0,9.0,1.0
2631952408.0,[1],6.0,-0.623851444,1528.466667,3.0,7.0,,4.0,5.0,5.0,2.0
2631952411.0,[2],6.0,0.6837749890000001,744.9333333,3.0,4.0,NY,4.0,5.0,5.0,2.0
2631952418.0,[1],6.0,-0.12694065300000001,1513.941667,4.0,7.0,,4.0,10.0,10.0,2.0
2631952421.0,[2],8.0,0.655993672,714.975,3.0,5.0,NY,4.0,9.0,5.0,1.0
2631952423.0,[2],6.0,-0.196420015,936.7416667000001,8.0,7.0,VA,4.0,7.0,7.0,1.0
2631952425.0,[2],8.0,0.22341591600000002,1355.491667,3.0,7.0,NY,4.0,10.0,0.0,2.0
2631952426.0,[2],,-0.24063943399999999,1134.441667,,7.0,NY,4.0,6.0,5.0,1.0
2631952427.0,[2],6.0,0.023009268,1068.391667,3.0,4.0,,4.0,8.0,8.0,2.0
2631952436.0,[1],6.0,0.4391835,683.9916667,3.0,4.0,NY,4.0,10.0,10.0,1.0
2631952438.0,[2],6.0,-0.459683031,794.6,3.0,4.0,NY,4.0,9.0,9.0,2.0
2631952443.0,[2],6.0,0.21202369100000001,1014.25,3.0,6.0,NY,4.0,10.0,10.0,2.0
2631952447.0,[2],2.0,1.018865889,1048.733333,3.0,4.0,NY,4.0,9.0,9.0,2.0
2631952453.0,[2],,0.45566878,1581.7,3.0,2.0,NY,4.0,5.0,5.0,2.0
2631952458.0,[2],8.0,1.259697481,1084.891667,3.0,4.0,NY,4.0,9.0,6.0,1.0
2631952459.0,[1],6.0,0.39655761100000003,856.8,3.0,1.0,NJ,5.0,5.0,6.0,1.0
2631952460.0,[2],6.0,-0.154714598,678.75,9.0,6.0,TX,4.0,5.0,5.0,2.0
2631952468.0,[1],8.0,0.12088877699999999,1804.233333,2.0,4.0,NY,4.0,8.0,8.0,2.0
2631952469.0,[1],6.0,-0.092911681,1030.775,3.0,3.0,NY,4.0,10.0,10.0,1.0
2631952470.0,[2],6.0,0.825597045,1012.591667,12.0,5.0,MO,5.0,9.0,9.0,1.0
2631952472.0,[2],7.0,0.601548316,1105.541667,2.0,4.0,NY,5.0,8.0,9.0,2.0
2631952475.0,[1],6.0,0.8249808259999999,930.975,8.0,2.0,NH,6.0,5.0,7.0,2.0
2631952476.0,[2],5.0,0.080509345,1125.183333,4.0,4.0,KS,4.0,9.0,6.0,1.0
2631952479.0,[2],6.0,0.134094872,1750.016667,4.0,4.0,KS,4.0,9.0,9.0,1.0
2631952481.0,[2],6.0,0.748573663,768.9416667,3.0,3.0,NJ,4.0,10.0,10.0,1.0
2631952490.0,[2],5.0,0.051767648,2090.2,2.0,4.0,NY,2.0,10.0,3.0,1.0
2631952500.0,[2],,0.859851626,1054.291667,3.0,5.0,NY,,5.0,5.0,2.0
2631952507.0,[2],6.0,0.06892529900000001,582.7583333,9.0,6.0,CA,4.0,9.0,7.0,2.0
2631952508.0,[2],6.0,0.5711777339999999,772.4,5.0,4.0,,6.0,4.0,5.0,2.0
2631952510.0,[2],6.0,0.400368331,758.675,3.0,6.0,NJ,4.0,5.0,5.0,2.0
2631952522.0,[1],1.0,0.400161065,1147.233333,3.0,4.0,KS,7.0,0.0,10.0,2.0
2631952538.0,[2],5.0,-0.22609127,713.175,4.0,4.0,NY,1.0,9.0,7.0,1.0
2631952553.0,[1],7.0,0.43287778,1097.633333,3.0,4.0,NY,4.0,5.0,5.0,1.0
2631952568.0,[1],6.0,0.080523994,737.3666667,3.0,1.0,NY,7.0,0.0,10.0,1.0
2631952571.0,[2],6.0,0.4262061170000001,1028.166667,5.0,2.0,OH,6.0,6.0,9.0,1.0
2631952578.0,[1],5.0,-1.0555114970000001,870.4333332999997,3.0,4.0,KS,5.0,6.0,8.0,1.0
2631952580.0,[2],8.0,0.540674758,849.5666667000003,7.0,7.0,,6.0,5.0,7.0,2.0
2631952594.0,[2],6.0,0.09130670800000001,1084.216667,3.0,5.0,OH,5.0,6.0,10.0,2.0
2631952600.0,[2],5.0,0.06707750700000001,577.0583333,3.0,4.0,OH,2.0,10.0,7.0,1.0
2631952601.0,[1],8.0,-0.155880648,863.0166667000003,3.0,5.0,OH,4.0,8.0,8.0,1.0
2631952605.0,[1],6.0,0.180684586,1233.783333,3.0,4.0,OH,4.0,8.0,8.0,2.0
2631952608.0,[2],5.0,-0.659498018,886.4916667000001,3.0,6.0,OH,4.0,7.0,6.0,1.0
2631952614.0,[2],8.0,-0.37473318,992.05,3.0,6.0,OH,3.0,9.0,7.0,1.0
2631952618.0,[2],6.0,0.311195105,681.0416667000002,9.0,3.0,WI,5.0,8.0,8.0,1.0
2631952631.0,[2],6.0,0.5226004479999999,684.525,5.0,2.0,WI,5.0,7.0,8.0,2.0
2631952637.0,[1],5.0,0.16985959399999995,1514.9,3.0,6.0,,4.0,5.0,6.0,2.0
2631952640.0,[1],6.0,1.202672419,831.1416667000003,5.0,5.0,IL,5.0,7.0,8.0,2.0
2631952642.0,[2],6.0,0.146969909,774.9083333,5.0,1.0,WI,6.0,5.0,9.0,2.0
2631952647.0,[2],6.0,0.7997616,960.6833332999997,5.0,2.0,WI,6.0,2.0,10.0,2.0
2631952648.0,[1],2.0,0.065499547,999.7916667000003,4.0,4.0,,4.0,5.0,5.0,2.0
2631952649.0,[2],6.0,0.576678939,697.1,5.0,4.0,WI,4.0,9.0,9.0,2.0
2631952650.0,[2],6.0,0.8903497579999999,845.4916667000001,5.0,5.0,WI,4.0,8.0,8.0,2.0
2631952652.0,[1],6.0,0.72946258,935.3166667000003,6.0,4.0,WI,4.0,9.0,9.0,1.0
2631952654.0,[2],6.0,0.389736596,960.5916667000001,5.0,6.0,,4.0,5.0,6.0,1.0
2631952655.0,[2],6.0,0.014530959,899.2166667000001,5.0,1.0,IL,5.0,6.0,9.0,2.0
2631952657.0,[1],6.0,0.668897161,715.0166667000003,4.0,4.0,WI,4.0,9.0,9.0,1.0
2631952658.0,[2],6.0,0.747235557,1064.491667,5.0,3.0,WI,5.0,6.0,7.0,1.0
2631952659.0,[2],6.0,0.46788314799999997,1051.35,5.0,4.0,WI,4.0,8.0,8.0,1.0
2631952660.0,[2],6.0,0.67149949,875.9,5.0,4.0,WI,4.0,9.0,10.0,2.0
2631952662.0,[2],6.0,0.4154415970000001,889.9083332999999,4.0,4.0,WI,4.0,10.0,10.0,2.0
2631952667.0,[1],6.0,0.583422846,881.6,5.0,6.0,WI,4.0,8.0,9.0,1.0
2631952668.0,[2],6.0,0.866242538,670.5916667,5.0,4.0,WI,7.0,4.0,10.0,2.0
2631952669.0,[2],,0.599896708,626.075,5.0,7.0,WI,4.0,7.0,8.0,2.0
2631952671.0,[2],6.0,1.193873304,985.0416667000003,4.0,4.0,IL,5.0,4.0,6.0,1.0
2631952675.0,[2],6.0,0.617875275,1144.4,6.0,4.0,IL,5.0,9.0,9.0,1.0
2631952677.0,[2],6.0,0.11235759599999999,963.1166667000001,5.0,4.0,WI,4.0,9.0,9.0,2.0
2631952679.0,[2],6.0,0.131076763,796.3083333,6.0,4.0,IL,4.0,5.0,5.0,2.0
2631952681.0,[2],6.0,0.133493881,1202.708333,5.0,4.0,WI,5.0,7.0,10.0,1.0
2631952683.0,[2],6.0,0.840745747,1102.275,6.0,4.0,WI,5.0,5.0,5.0,2.0
2631952687.0,[1],6.0,0.21698173399999998,1111.3,7.0,6.0,UT,4.0,8.0,8.0,2.0
2631952691.0,[2],6.0,0.563331791,763.7916667000003,5.0,4.0,WI,5.0,6.0,8.0,2.0
2631952704.0,[2],6.0,0.258219335,860.8833332999999,4.0,3.0,WI,4.0,9.0,8.0,2.0
2631952721.0,[2],6.0,0.895544261,1068.4,7.0,2.0,PA,4.0,5.0,5.0,2.0
2631952758.0,[2],6.0,0.53463356,763.8416667,7.0,6.0,NY,4.0,9.0,9.0,1.0
2631952810.0,[1],6.0,0.7876406440000001,1038.6,8.0,2.0,SD,4.0,5.0,5.0,1.0
2631952811.0,[1],6.0,0.662412146,837.525,2.0,4.0,,4.0,5.0,5.0,1.0
2631952814.0,[2],5.0,0.261139832,857.9666667000001,3.0,,,2.0,9.0,6.0,2.0
2631952829.0,[1],6.0,0.0071116209999999985,648.925,8.0,7.0,SD,5.0,8.0,8.0,1.0
2631952832.0,[1],2.0,0.19157114100000008,625.0,4.0,6.0,NY,5.0,6.0,6.0,2.0
2631952849.0,[2],5.0,0.7517210759999999,880.5,6.0,7.0,MA,3.0,8.0,5.0,2.0
2631952858.0,[1],6.0,0.068552034,840.7166667000001,9.0,7.0,OH,4.0,7.0,5.0,1.0
2631952859.0,[2],8.0,0.7328623329999999,1033.575,5.0,5.0,,4.0,9.0,8.0,2.0
2631952866.0,[2],,-0.034980386,855.2666667000003,9.0,7.0,NY,4.0,9.0,9.0,2.0
2631952898.0,[1],7.0,-0.110902937,1120.791667,3.0,4.0,NY,4.0,5.0,5.0,2.0
2631952909.0,[1],3.0,0.320075705,658.6,3.0,4.0,,4.0,8.0,9.0,2.0
2631952911.0,[2],6.0,0.519562549,617.6333333,8.0,6.0,CA,4.0,10.0,10.0,2.0
2631952917.0,[2],6.0,0.321471964,996.875,7.0,7.0,NC,4.0,9.0,9.0,2.0
2631952934.0,[1],6.0,1.330150876,1985.266667,5.0,7.0,AK,5.0,5.0,5.0,1.0
2631952970.0,[1],6.0,1.1822604840000002,913.3416667000001,3.0,4.0,NY,4.0,5.0,8.0,2.0
2631952981.0,[2],6.0,0.6875759159999999,824.75,7.0,6.0,VT,4.0,8.0,8.0,1.0
2631952987.0,[1],6.0,0.146486125,722.725,3.0,6.0,TX,4.0,5.0,5.0,2.0
2631952990.0,[1],6.0,0.262155401,763.275,3.0,6.0,TX,4.0,10.0,10.0,2.0
2631952991.0,[1],,-0.524521724,1042.458333,3.0,6.0,TX,4.0,4.0,6.0,1.0
2631952992.0,[2],3.0,0.354265161,912.9833332999999,3.0,7.0,TX,3.0,6.0,5.0,1.0
2631952993.0,[2],6.0,0.601411632,936.4583332999997,3.0,6.0,TX,4.0,5.0,5.0,2.0
2631952996.0,[2],7.0,1.205779097,792.3166667,3.0,4.0,NY,4.0,9.0,9.0,1.0
2631952999.0,[1],6.0,0.159032267,931.325,3.0,5.0,,4.0,6.0,6.0,2.0
2631953006.0,[1],3.0,-0.033046774,1051.933333,3.0,5.0,TX,4.0,8.0,7.0,2.0
2631953009.0,[1],,0.17139301699999998,742.175,,,,,,,1.0
2631953013.0,[2],6.0,-0.5453899529999999,1326.633333,9.0,6.0,NC,4.0,9.0,9.0,1.0
2631953019.0,[2],6.0,0.41819793299999997,1051.966667,12.0,7.0,TX,4.0,8.0,8.0,2.0
2631953032.0,[1],2.0,0.32561394,1337.383333,4.0,5.0,TX,4.0,9.0,9.0,1.0
2631953060.0,[1],6.0,-0.44969715200000004,968.625,9.0,3.0,MN,4.0,9.0,9.0,2.0
2631953093.0,[1],6.0,1.2918808240000001,1062.658333,4.0,1.0,TX,4.0,5.0,5.0,1.0
2631953115.0,[1],6.0,0.7374198809999999,949.8666667000001,13.0,2.0,,4.0,5.0,5.0,2.0
2631953131.0,[1],6.0,1.0713607459999999,1126.416667,14.0,2.0,,4.0,8.0,9.0,1.0
2631953150.0,[2],6.0,-0.510582064,1226.241667,9.0,1.0,NC,4.0,8.0,8.0,2.0
2631953151.0,[2],5.0,0.153379589,1116.866667,12.0,,,4.0,10.0,9.0,1.0
2631953162.0,[2],,0.246624328,886.2083332999997,,4.0,,4.0,5.0,5.0,2.0
2631953187.0,[2],6.0,0.593059248,693.0416667000003,,7.0,,,,,1.0
2631953198.0,[1],6.0,0.7940294529999999,729.25,3.0,6.0,VA,4.0,5.0,5.0,1.0
2631953205.0,[2],6.0,0.50083516,1225.658333,5.0,6.0,,4.0,5.0,5.0,2.0
2631953219.0,[1],5.0,0.68989197,973.8,14.0,5.0,TX,3.0,9.0,8.0,1.0
2631953224.0,[2],7.0,0.21020331,861.85,7.0,6.0,MD,3.0,9.0,8.0,2.0
2631953230.0,[1],6.0,-0.141617787,896.275,9.0,4.0,,,,,1.0
2631953231.0,[1],,0.013640183,1015.95,,,,4.0,5.0,5.0,2.0
2631953245.0,[2],5.0,-0.22724981,1379.025,3.0,6.0,VA,2.0,9.0,4.0,2.0
2631953249.0,[2],6.0,0.31155984,1232.241667,3.0,3.0,VA,5.0,5.0,5.0,2.0
2631953270.0,[1],6.0,0.510077983,874.15,3.0,6.0,TX,4.0,4.0,6.0,1.0
2631953277.0,[2],6.0,0.245438328,1192.55,5.0,5.0,UT,4.0,6.0,6.0,2.0
2631953280.0,[2],6.0,0.491711224,874.175,9.0,7.0,MA,4.0,8.0,8.0,1.0
2631953283.0,[2],,0.638737631,842.3666667000001,7.0,5.0,IA,4.0,9.0,10.0,2.0
2631953285.0,[2],2.0,0.393836864,608.3,6.0,5.0,WA,4.0,5.0,4.0,1.0
2631953286.0,[1],6.0,0.415576777,967.1416667000001,3.0,6.0,VA,4.0,5.0,5.0,1.0
2631953289.0,[2],8.0,0.15341754300000002,1038.375,7.0,6.0,PA,3.0,9.0,7.0,1.0
2631953301.0,[2],6.0,0.574021816,695.35,3.0,6.0,VA,4.0,10.0,10.0,2.0
2631953338.0,[2],6.0,0.9441107,965.5833332999997,10.0,7.0,TX,4.0,5.0,5.0,2.0
2631953347.0,[1],5.0,0.276533436,993.6083332999999,,4.0,,4.0,8.0,6.0,2.0
2631953348.0,[2],6.0,1.01771279,652.7166667,3.0,4.0,VA,4.0,9.0,9.0,1.0
2631953350.0,[2],6.0,0.586525602,981.75,3.0,6.0,VA,3.0,10.0,4.0,1.0
2631953367.0,[1],8.0,0.6989206109999999,1035.8,4.0,2.0,,4.0,8.0,8.0,2.0
2631953397.0,[2],6.0,0.293939805,839.7916667000003,7.0,6.0,,4.0,8.0,8.0,2.0
2631953414.0,[2],,0.799497617,1076.158333,,5.0,,3.0,10.0,8.0,2.0
2631953442.0,[2],,0.5304355789999999,1073.75,7.0,,NY,4.0,10.0,10.0,1.0
2631953446.0,[2],6.0,0.369248984,1748.2,7.0,6.0,CA,4.0,5.0,5.0,2.0
2631953468.0,[1],4.0,0.5898398229999999,844.6916667000003,3.0,4.0,,4.0,5.0,5.0,1.0
2631953472.0,[2],6.0,0.428329123,821.5083333,9.0,4.0,WI,4.0,5.0,5.0,1.0
2631953484.0,[1],6.0,0.05541582,927.2916667000003,5.0,7.0,WV,4.0,7.0,7.0,1.0
2631953495.0,[2],5.0,0.549029377,929.775,3.0,4.0,VA,1.0,10.0,5.0,2.0
2631953508.0,[2],6.0,0.861442508,1059.466667,5.0,2.0,MI,4.0,8.0,9.0,2.0
2631953538.0,[2],6.0,-0.695070258,1651.1,9.0,6.0,NY,4.0,5.0,5.0,2.0
2631953540.0,[2],,0.030890626,832.9416667,7.0,7.0,,4.0,9.0,5.0,1.0
2631953590.0,[2],8.0,-0.16688220199999998,894.4916667000001,9.0,6.0,IN,2.0,10.0,3.0,1.0
2631953620.0,[1],6.0,0.34697849999999997,1016.108333,12.0,3.0,TX,5.0,8.0,8.0,2.0
2631953646.0,[2],6.0,0.28374911399999997,983.7416667000001,14.0,,NC,4.0,7.0,7.0,2.0
2631953662.0,[2],1.0,0.688096934,981.75,8.0,7.0,CA,4.0,10.0,10.0,1.0
2631953674.0,[1],,0.9944584059999999,1019.541667,5.0,1.0,WA,4.0,8.0,8.0,1.0
2631953679.0,[1],6.0,0.6201994670000001,911.725,10.0,6.0,MN,5.0,5.0,6.0,2.0
2631953683.0,[2],6.0,-0.849070896,903.075,7.0,4.0,KS,2.0,10.0,9.0,1.0
2631953688.0,[1],6.0,0.013748583,902.275,3.0,4.0,KS,4.0,7.0,7.0,2.0
2631953689.0,[2],6.0,0.35828919600000003,1375.6,2.0,4.0,KS,4.0,8.0,8.0,1.0
2631953690.0,[1],6.0,0.238938449,1300.508333,2.0,4.0,KS,4.0,6.0,5.0,2.0
2631953691.0,[1],6.0,-0.125066848,1013.4416669999999,3.0,6.0,KS,4.0,5.0,5.0,2.0
2631953692.0,[1],6.0,0.631458362,1408.375,2.0,2.0,KS,7.0,2.0,8.0,2.0
2631953693.0,[2],5.0,0.139501384,2709.958333,2.0,4.0,,4.0,7.0,7.0,1.0
2631953720.0,[2],5.0,-0.699715911,772.8333332999997,9.0,,IN,1.0,10.0,8.0,2.0
2631953762.0,[2],6.0,-0.075021899,645.75,9.0,7.0,CO,4.0,10.0,8.0,1.0
2631953781.0,[1],6.0,1.071860555,1671.016667,3.0,4.0,PA,4.0,8.0,8.0,2.0
2631953795.0,[2],6.0,0.653162771,840.8666667000001,4.0,6.0,IL,4.0,8.0,8.0,1.0
2631953816.0,[1],6.0,0.768185078,1170.483333,3.0,4.0,PA,5.0,8.0,8.0,2.0
2631953825.0,[2],6.0,0.438374024,1150.425,9.0,4.0,,4.0,5.0,5.0,1.0
2631953832.0,[2],6.0,-0.46365478299999996,1002.666667,11.0,7.0,OH,3.0,6.0,5.0,1.0
2631953840.0,[2],6.0,0.315221653,1401.175,3.0,6.0,PA,4.0,9.0,8.0,1.0
2631953846.0,[1],6.0,-0.19507626600000005,1123.591667,3.0,6.0,PA,4.0,8.0,8.0,2.0
2631953872.0,[2],6.0,0.624696413,1187.775,3.0,4.0,PA,4.0,6.0,7.0,2.0
2631953878.0,[2],6.0,0.697934403,782.9833332999997,5.0,2.0,WI,5.0,4.0,9.0,2.0
2631953884.0,[2],5.0,0.401946835,797.6083332999997,3.0,6.0,PA,2.0,9.0,8.0,1.0
2631953887.0,[2],6.0,0.216338645,759.3833333,3.0,4.0,PA,5.0,6.0,5.0,1.0
2631953888.0,[2],6.0,1.053187928,1378.225,7.0,4.0,PA,5.0,6.0,7.0,1.0
2631953896.0,[2],,-0.001931021,853.9416667000003,4.0,4.0,,5.0,9.0,9.0,2.0
2631953899.0,[2],8.0,0.808835072,1147.341667,3.0,6.0,PA,4.0,9.0,9.0,2.0
2631953913.0,[2],3.0,0.776107832,774.3833333,4.0,6.0,,5.0,5.0,5.0,1.0
2631953925.0,[1],6.0,0.839887539,1074.208333,4.0,6.0,PA,4.0,8.0,8.0,1.0
2631953927.0,[1],6.0,0.59523425,1362.525,3.0,4.0,,4.0,8.0,8.0,1.0
2631953943.0,[1],6.0,0.6765828909999999,1230.4,3.0,6.0,MN,4.0,7.0,8.0,1.0
2631953946.0,[1],6.0,0.657063404,1049.916667,2.0,4.0,,5.0,5.0,8.0,1.0
2631953949.0,[1],8.0,0.564225392,869.65,3.0,3.0,,4.0,9.0,9.0,1.0
2631953952.0,[2],6.0,-0.063112739,1041.491667,2.0,6.0,MN,4.0,7.0,7.0,2.0
2631953953.0,[2],6.0,0.4558503270000001,669.7166667,3.0,2.0,MN,5.0,5.0,5.0,2.0
2631953955.0,[1],6.0,0.5206088520000001,1114.216667,3.0,7.0,MN,6.0,5.0,8.0,2.0
2631953956.0,[1],6.0,0.271589711,1007.5666669999999,2.0,2.0,MN,4.0,7.0,7.0,2.0
2631953957.0,[1],7.0,0.631408437,1048.825,3.0,6.0,MN,4.0,5.0,5.0,1.0
2631953959.0,[1],2.0,0.08731693800000001,741.1666667000003,3.0,4.0,MN,5.0,4.0,6.0,1.0
2631953966.0,[1],6.0,0.480858403,751.3,3.0,4.0,MN,5.0,6.0,9.0,2.0
2631953971.0,[1],6.0,0.197316725,1196.483333,3.0,5.0,MN,4.0,5.0,5.0,1.0
2631953978.0,[1],6.0,0.096999133,741.8666667,3.0,,,4.0,8.0,8.0,2.0
2631953980.0,[1],6.0,0.938288262,763.5166667000003,3.0,6.0,MN,5.0,5.0,7.0,2.0
2631953985.0,[1],2.0,-0.152164816,998.7083332999997,2.0,2.0,MN,4.0,5.0,5.0,1.0
